Date,Sales Order ID,Vendor ID,Description,Debit EUR,Credit EUR,Transaction: Subtype,Vendor Quality History,Vendor Consistency,Processing Method,Processing Efficiency (%),
25-03-2022,202157,101577,aDRH-2425 alu 0-5 BB,0,27821.2,Verkoopfactuur,0.49774136,80,Standard Process,80.09013893,
25-03-2022,202110,20008,aK-2340 alu 5-10 mm,0,33390,Verkoopfactuur,0.357777568,80,Standard Process,47.41450168,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,125443.69,Sales credit invoice,0.437098407,80,Standard Process,73.0280474,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,76788,Sales credit invoice,0.45010007,80,Standard Process,50.66948876,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,15114.41,Sales credit invoice,0.380784282,80,Standard Process,61.840652,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,42984,Sales credit invoice,0.428024502,80,Standard Process,67.21783081,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,6528.01,0,Sales credit invoice,0.377135134,80,Standard Process,61.31094913,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,23454,0,Sales credit invoice,0.388266302,80,Standard Process,66.04427287,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,9252,0,Sales credit invoice,0.481704598,80,Standard Process,85.35931551,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,42984,0,Sales credit invoice,0.34597306,80,Standard Process,50.47630121,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,9252,Sales credit invoice,0.411187636,80,Standard Process,72.35596984,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,15114.41,0,Sales credit invoice,0.400535944,80,Standard Process,61.03803914,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,23454,Sales credit invoice,0.305378265,80,Standard Process,50.38689686,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,125443.69,0,Sales credit invoice,0.427491811,80,Standard Process,51.42883892,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,6645.63,0,Sales credit invoice,0.495460292,80,Standard Process,83.4455608,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,3996,0,Sales credit invoice,0.450839791,80,Standard Process,80.62386062,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,32940,0,Sales credit invoice,0.551764118,80,Standard Process,81.7351994,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,32940,Sales credit invoice,0.559999026,80,Standard Process,85.15707742,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,4068,0,Sales credit invoice,0.389096832,80,Standard Process,53.4367733,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,6645.63,Sales credit invoice,0.454515374,80,Standard Process,59.39529316,
25-03-2022,202155,101420,zAU-1167 GA OC 0-10,0,84924.2,Verkoopfactuur,0.381520474,80,Standard Process,72.10337071,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,38315.31,Sales credit invoice,0.412659084,80,Standard Process,64.59400286,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,53811.99,Sales credit invoice,0.391243815,80,Standard Process,61.9447761,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,38315.31,0,Sales credit invoice,0.388438394,80,Standard Process,59.4913556,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,53811.99,0,Sales credit invoice,0.430615924,80,Standard Process,69.04811559,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,70220.24,Sales credit invoice,0.345660825,80,Standard Process,68.31153386,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,6528.01,Sales credit invoice,0.36023197,80,Standard Process,51.53904228,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,76788,0,Sales credit invoice,0.387894514,80,Standard Process,64.10546342,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,4068,Sales credit invoice,0.414213803,80,Standard Process,67.41560694,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,3996,Sales credit invoice,0.488059288,80,Standard Process,68.09662102,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,70220.24,0,Sales credit invoice,0.377845483,80,Standard Process,53.50934131,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,56592,Sales credit invoice,0.502749755,80,Standard Process,75.06199139,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,56592,0,Sales credit invoice,0.389249509,80,Standard Process,46.02056334,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,45166.79,Sales credit invoice,0.478951299,80,Standard Process,59.37069015,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,28836,Sales credit invoice,0.442640489,80,Standard Process,76.59861227,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,24318.46,Sales credit invoice,0.454376986,80,Standard Process,67.8376633,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,24912,0,Sales credit invoice,0.460220971,80,Standard Process,55.57707852,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,59987.14,Sales credit invoice,0.416724753,80,Standard Process,73.14560133,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,36720,Sales credit invoice,0.409723816,80,Standard Process,67.97933324,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,59987.14,0,Sales credit invoice,0.401292881,80,Standard Process,77.24786618,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,40697.16,0,Sales credit invoice,0.421270768,80,Standard Process,74.76852004,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,45166.79,0,Sales credit invoice,0.445980641,80,Standard Process,69.70937084,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,24912,Sales credit invoice,0.445940075,80,Standard Process,64.77119585,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,19642.85,0,Sales credit invoice,0.417389023,80,Standard Process,50.39387609,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,27648,0,Sales credit invoice,0.449904983,80,Standard Process,55.58398722,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,92450.79,Sales credit invoice,0.394989855,80,Standard Process,61.97352865,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,0,27648,Sales credit invoice,0.373480048,80,Standard Process,69.27162112,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,12024,Sales credit invoice,0.441149199,80,Standard Process,65.80516814,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,24318.46,0,Sales credit invoice,0.336100071,80,Standard Process,56.6714733,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,28836,0,Sales credit invoice,0.354225064,80,Standard Process,45.26180649,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,14886,0,Sales credit invoice,0.472045691,80,Standard Process,65.09768849,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,40697.16,Sales credit invoice,0.420666294,80,Standard Process,56.56785254,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,47107.59,Sales credit invoice,0.411459295,80,Standard Process,74.75163618,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,12024,0,Sales credit invoice,0.364901721,80,Standard Process,45.96982374,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,14886,Sales credit invoice,0.466857311,80,Standard Process,68.68552636,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,47107.59,0,Sales credit invoice,0.494515507,80,Standard Process,83.12970662,
25-03-2022,202052,101420,zAU-1144 DM OCzM0-10,92450.79,0,Sales credit invoice,0.424065253,80,Standard Process,52.06357532,
25-03-2022,202155,101420,zAU-1167 GA OC 0-10,0,38051.8,Verkoopfactuur,0.424603338,80,Standard Process,64.10180438,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,36720,0,Sales credit invoice,0.430781523,80,Standard Process,48.70259067,
25-03-2022,202053,101420,zAU-1158 DM OCzM0-10,0,19642.85,Sales credit invoice,0.535495806,80,Standard Process,70.34011745,
25-03-2022,202106,20008,aK-2339 alu 5-10 mm,0,34105.5,Verkoopfactuur,0.499971404,80,Standard Process,67.29653306,
25-03-2022,202118,101252,aNI-2275 alu 10+ mm,0,36147.4,Verkoopfactuur,0.421469463,80,Standard Process,61.49830373,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,11063,Sales credit invoice,0.421086256,80,Standard Process,66.11576937,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,13995.56,0,Sales credit invoice,0.442891223,80,Standard Process,81.31127367,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,13995.56,Sales credit invoice,0.373730794,80,Standard Process,52.94991924,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,11653.27,Sales credit invoice,0.307133276,80,Standard Process,45.91386272,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,12977.17,Sales credit invoice,0.502828124,80,Standard Process,79.89742783,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,9211.5,Sales credit invoice,0.37511706,80,Standard Process,68.37324184,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,11653.27,0,Sales credit invoice,0.476050361,80,Standard Process,81.07166745,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,5485.5,0,Sales credit invoice,0.412986368,80,Standard Process,69.17628155,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,10258,0,Sales credit invoice,0.43112008,80,Standard Process,77.81152414,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,11063,0,Sales credit invoice,0.38400426,80,Standard Process,62.40177122,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,22768.25,0,Sales credit invoice,0.465024913,80,Standard Process,75.36932722,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,11063,0,Sales credit invoice,0.516632658,80,Standard Process,81.97817941,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,6939.51,Sales credit invoice,0.470602677,80,Standard Process,68.17098003,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,17997.5,Sales credit invoice,0.352502121,80,Standard Process,52.3217986,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,13995.56,0,Sales credit invoice,0.350836943,80,Standard Process,55.88630341,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,10258,Sales credit invoice,0.421882434,80,Standard Process,53.04510536,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,17997.5,0,Sales credit invoice,0.349248045,80,Standard Process,54.99770962,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,9211.5,0,Sales credit invoice,0.41632979,80,Standard Process,57.4098257,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,22768.25,Sales credit invoice,0.388393095,80,Standard Process,67.48291836,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,12977.17,0,Sales credit invoice,0.425337447,80,Standard Process,68.81366099,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,11063,Sales credit invoice,0.420858952,80,Standard Process,62.27323976,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,6939.51,0,Sales credit invoice,0.471537726,80,Standard Process,69.92454158,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,13995.56,Sales credit invoice,0.388151136,80,Standard Process,48.30378449,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,5485.5,Sales credit invoice,0.283403332,80,Standard Process,48.5554236,
29-03-2022,202158,101420,zAU-1168 DMZ OC 0-10,0,100818,Verkoopfactuur,0.399692559,80,Standard Process,51.95909314,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,20083.66,Sales credit invoice,0.423136027,80,Standard Process,65.98213867,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,1725.65,Sales credit invoice,0.330350959,80,Standard Process,53.66678449,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,15127,Sales credit invoice,0.388890071,80,Standard Process,56.47301834,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,8416,Sales credit invoice,0.40718381,80,Standard Process,61.21266987,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,7392,Sales credit invoice,0.476253171,80,Standard Process,77.88057802,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,20083.66,0,Sales credit invoice,0.330304845,80,Standard Process,45.5614165,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,14686.41,0,Sales credit invoice,0.549177768,80,Standard Process,71.29984222,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,19312.63,0,Sales credit invoice,0.424576589,80,Standard Process,72.08949951,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,6592,0,Sales credit invoice,0.417312209,80,Standard Process,77.3455591,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,6400,0,Sales credit invoice,0.405559571,80,Standard Process,82.77649403,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,27757.31,Sales credit invoice,0.367485799,80,Standard Process,45.81558288,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,12483.45,Sales credit invoice,0.333701736,80,Standard Process,51.22824007,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,17109.68,Sales credit invoice,0.472934511,80,Standard Process,80.88993741,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,17056,Sales credit invoice,0.364760846,80,Standard Process,63.57000177,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,7456,Sales credit invoice,0.47381219,80,Standard Process,67.86592088,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,5296,Sales credit invoice,0.393301764,80,Standard Process,71.85260175,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,12483.45,0,Sales credit invoice,0.450594653,80,Standard Process,72.50219748,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,15824.6,0,Sales credit invoice,0.504959337,80,Standard Process,82.73548633,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,6896,0,Sales credit invoice,0.52843007,80,Standard Process,85.37645141,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,5440,0,Sales credit invoice,0.429667667,80,Standard Process,74.16637717,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,7456,0,Sales credit invoice,0.353061173,80,Standard Process,56.63245897,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,16338.63,Sales credit invoice,0.514401139,80,Standard Process,80.62997229,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,39139.28,Sales credit invoice,0.313848134,80,Standard Process,46.99344704,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,7952,Sales credit invoice,0.401853523,80,Standard Process,54.35877454,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,6080,Sales credit invoice,0.585322304,80,Standard Process,81.34412156,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,752,Sales credit invoice,0.387243735,80,Standard Process,55.37575633,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,1725.65,0,Sales credit invoice,0.392968994,80,Standard Process,53.93636791,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,16962.8,0,Sales credit invoice,0.410604497,80,Standard Process,50.59407437,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,12096,0,Sales credit invoice,0.378870838,80,Standard Process,79.79402618,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,15936,0,Sales credit invoice,0.473067565,80,Standard Process,65.2523595,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,12410.01,Sales credit invoice,0.483377044,80,Standard Process,72.33317472,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,16558.93,Sales credit invoice,0.301969355,80,Standard Process,54.68218856,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,5440,Sales credit invoice,0.443150326,80,Standard Process,75.70063705,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,12096,Sales credit invoice,0.461447546,80,Standard Process,75.78022457,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,8752,Sales credit invoice,0.385942026,80,Standard Process,57.66022001,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,39139.28,0,Sales credit invoice,0.338762473,80,Standard Process,61.63264664,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,30437.58,0,Sales credit invoice,0.328458362,80,Standard Process,53.49245624,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,13264,0,Sales credit invoice,0.433403591,80,Standard Process,84.55072144,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,6080,0,Sales credit invoice,0.42222173,80,Standard Process,71.14690437,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,18247.86,Sales credit invoice,0.481286086,80,Standard Process,82.84902717,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,36569.16,Sales credit invoice,0.352065071,80,Standard Process,57.28711452,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,5408,Sales credit invoice,0.400631757,80,Standard Process,76.66658198,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,7216,Sales credit invoice,0.48635605,80,Standard Process,76.01727508,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,18247.86,0,Sales credit invoice,0.464460188,80,Standard Process,73.0120539,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,12153,0,Sales credit invoice,0.463220923,80,Standard Process,84.1083785,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,17109.68,0,Sales credit invoice,0.441606956,80,Standard Process,60.93899111,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,17056,0,Sales credit invoice,0.35476764,80,Standard Process,50.29405161,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,8416,0,Sales credit invoice,0.440620956,80,Standard Process,72.2042088,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,7120,0,Sales credit invoice,0.49750004,80,Standard Process,74.53704692,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,7216,0,Sales credit invoice,0.444591543,80,Standard Process,68.28995323,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,15824.6,Sales credit invoice,0.351813587,80,Standard Process,53.37612467,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,19312.63,Sales credit invoice,0.41402565,80,Standard Process,65.43046564,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,13264,Sales credit invoice,0.344212799,80,Standard Process,57.64368433,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,15936,Sales credit invoice,0.379546839,80,Standard Process,62.31239439,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,36569.16,0,Sales credit invoice,0.464263715,80,Standard Process,71.13135232,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,16558.93,0,Sales credit invoice,0.428946698,80,Standard Process,75.18119708,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,6400,Sales credit invoice,0.395029791,80,Standard Process,54.40509998,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,16338.63,0,Sales credit invoice,0.333937203,80,Standard Process,61.41567711,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,12410.01,0,Sales credit invoice,0.410311988,80,Standard Process,55.90104363,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,7952,0,Sales credit invoice,0.422972146,80,Standard Process,53.04458036,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,8752,0,Sales credit invoice,0.477104877,80,Standard Process,76.72718241,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,752,0,Sales credit invoice,0.463603883,80,Standard Process,81.82473412,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,12153,Sales credit invoice,0.477165597,80,Standard Process,59.99440352,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,30437.58,Sales credit invoice,0.537141336,80,Standard Process,75.42679644,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,16962.8,Sales credit invoice,0.426302993,80,Standard Process,81.32830922,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,6592,Sales credit invoice,0.409210542,80,Standard Process,79.26803053,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,7120,Sales credit invoice,0.340981077,80,Standard Process,52.40394224,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,27757.31,0,Sales credit invoice,0.512740386,80,Standard Process,83.7298212,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,15127,0,Sales credit invoice,0.39197464,80,Standard Process,60.25539584,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,5408,0,Sales credit invoice,0.46789523,80,Standard Process,58.73924678,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,7392,0,Sales credit invoice,0.349178969,80,Standard Process,47.52846875,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,5296,0,Sales credit invoice,0.417135957,80,Standard Process,64.69003299,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,14686.41,Sales credit invoice,0.406215219,80,Standard Process,49.41505143,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,13952.09,Sales credit invoice,0.394580558,80,Standard Process,55.06586275,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,0,6896,Sales credit invoice,0.32007263,80,Standard Process,57.83617618,
29-03-2022,201432,101420,zAU-1128 ROA/ROAN5-1,13952.09,0,Sales credit invoice,0.416292019,80,Standard Process,77.7574661,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,27714.7,Sales credit invoice,0.420054417,80,Standard Process,80.45729034,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,11129.53,0,Sales credit invoice,0.326560646,80,Standard Process,57.24988586,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,7914.33,Sales credit invoice,0.423328501,80,Standard Process,79.77727391,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,11129.53,Sales credit invoice,0.481212362,80,Standard Process,79.71785296,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,4266.5,Sales credit invoice,0.490874974,80,Standard Process,75.96836349,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,21907.5,0,Sales credit invoice,0.337059592,80,Standard Process,50.94115212,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,6256,0,Sales credit invoice,0.506459734,80,Standard Process,72.9580753,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,21907.5,Sales credit invoice,0.46333904,80,Standard Process,83.27347462,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,7914.33,0,Sales credit invoice,0.402585377,80,Standard Process,72.64288939,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,8758.14,Sales credit invoice,0.312974109,80,Standard Process,58.43048239,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,4358.5,Sales credit invoice,0.44862674,80,Standard Process,65.27346236,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,8797.5,0,Sales credit invoice,0.479702847,80,Standard Process,71.15186426,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,6256,Sales credit invoice,0.447396965,80,Standard Process,65.67810155,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,8758.14,0,Sales credit invoice,0.403907941,80,Standard Process,49.85809414,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,8797.5,Sales credit invoice,0.434962487,80,Standard Process,57.63859381,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,5513.84,0,Sales credit invoice,0.429044009,80,Standard Process,77.49703924,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,5397.46,Sales credit invoice,0.476794252,80,Standard Process,79.88743087,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,6923,Sales credit invoice,0.430498502,80,Standard Process,50.56065132,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,5397.46,0,Sales credit invoice,0.423881528,80,Standard Process,83.57166347,
29-03-2022,202158,101420,zAU-1168 DMZ OC 0-10,0,74412,Verkoopfactuur,0.481499613,80,Standard Process,58.31731602,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,27714.7,0,Sales credit invoice,0.373521636,80,Standard Process,71.82370642,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,4266.5,0,Sales credit invoice,0.400289971,80,Standard Process,75.44891841,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,4358.5,0,Sales credit invoice,0.443709224,80,Standard Process,77.8838225,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,6923,0,Sales credit invoice,0.470532145,80,Standard Process,83.30286294,
29-03-2022,202072,101420,zAU-1149 FL OCzM0-10,0,5513.84,Sales credit invoice,0.355618785,80,Standard Process,57.6732417,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,9363.01,Sales credit invoice,0.497695137,80,Standard Process,79.76951141,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,8047.8,0,Sales credit invoice,0.446583137,80,Standard Process,50.33331959,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,16839.18,Sales credit invoice,0.46740984,80,Standard Process,73.55415671,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,9719.02,Sales credit invoice,0.505491668,80,Standard Process,75.05009805,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,14473.8,Sales credit invoice,0.431472603,80,Standard Process,72.44779127,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,9719.02,0,Sales credit invoice,0.395398585,80,Standard Process,55.21874681,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,33966,Sales credit invoice,0.499579636,80,Standard Process,80.35824745,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,8353.8,Sales credit invoice,0.382893657,80,Standard Process,51.83876777,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,16839.18,0,Sales credit invoice,0.369046454,80,Standard Process,47.17220906,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,14473.8,0,Sales credit invoice,0.439881662,80,Standard Process,74.05733212,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,8047.8,Sales credit invoice,0.496213494,80,Standard Process,64.25676647,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,9363.01,0,Sales credit invoice,0.418398131,80,Standard Process,79.38846981,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,39516.89,Sales credit invoice,0.416000127,80,Standard Process,60.52758421,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,39516.89,0,Sales credit invoice,0.397888137,80,Standard Process,51.81528283,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,33966,0,Sales credit invoice,0.420247095,80,Standard Process,78.8759088,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,8353.8,0,Sales credit invoice,0.423928612,80,Standard Process,67.23084008,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,44216.19,Sales credit invoice,0.3583207,80,Standard Process,52.66242959,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,0,38005.2,Sales credit invoice,0.475277319,80,Standard Process,74.17555194,
30-03-2022,202066,101420,zAU-1147 EK OCzM0-10,10911.62,0,Sales credit invoice,0.506648321,80,Standard Process,65.70010236,
